"","file","size.majority","size.minority","perc.size.majority","perc.size.minority","DIT","N1.minority","N3.minority","L2.minority","L3.minority","CM.minority","wCM9.minority","wCM11.minority","dwCM9.minority","dwCM11.minority","SVM.acc","SVM.acc_majority","SVM.acc_minority","SVM.gmean","RF.acc","RF.acc_majority","RF.acc_minority","RF.gmean","knn.acc","knn.acc_majority","knn.acc_minority","knn.gmean","NaiveBayes.acc","NaiveBayes.acc_majority","NaiveBayes.acc_minority","NaiveBayes.gmean","J48.acc","J48.acc_majority","J48.acc_minority","J48.gmean","MLP.acc","MLP.acc_majority","MLP.acc_minority","MLP.gmean"
"49","ionosphere.arff.preproc.gz",225,126,0.641025641025641,0.358974358974359,"None",0.272423762376238,0.233740594059406,0.106140594059406,0.0650958312150483,0.277594059405941,0.248629702970297,0.253594059405941,0.248629702970297,0.251211881188119,0.942144869215292,0.981777777777778,0.871323076923077,0.924033207062611,0.934164989939638,0.964888888888889,0.879323076923077,0.920277290371898,0.84558953722334,0.981777777777778,0.602369230769231,0.766232069068512,0.889698189134809,0.927555555555556,0.822092307692308,0.871439580844416,0.896547283702213,0.944888888888889,0.810338461538462,0.873338454222386,0.909649899396378,0.977777777777778,0.787938461538462,0.876271478266436
"50","iris.arff.preproc.gz",100,50,0.666666666666667,0.333333333333333,"None",0.025,0,0,0,0,0,0,0,0,0.998,1,0.994,0.996920997883031,1,1,1,1,0.999333333333333,1,0.998,0.99897366596101,1,1,1,1,0.992666666666667,1,0.978,0.988651537469091,1,1,1,1
"51","jEdit_4.2_4.3.arff.preproc.gz",204,165,0.552845528455285,0.447154471544715,"None",0.593030303030303,0.37469696969697,0.415757575757576,0.393416399450298,0.399848484848485,0.375757575757576,0.384242424242424,0.372727272727273,0.373787878787879,0.630918178452425,0.68040243902439,0.56969696969697,0.618667895947346,0.685342465753425,0.728853658536586,0.631515151515151,0.676331484597971,0.646038504257682,0.694646341463415,0.586060606060606,0.635607397427645,0.533339503887449,0.229792682926829,0.908484848484848,0.451838032787438,0.631377267678638,0.627865853658537,0.635757575757576,0.625119347406193,0.618407997038134,0.700378048780488,0.516363636363636,0.582511553235211
"52","jungle_chess_2pcs_endgame_elephant_elephant.arff.preproc.gz",1316,1035,0.559761803487878,0.440238196512122,"None",0.00886473429951691,7.24637681159418e-05,0.0820772946859904,0.26366488513353,2.41545893719806e-05,2.41545893719806e-05,2.41545893719806e-05,2.41545893719806e-05,2.41545893719806e-05,1,1,1,1,1,1,1,1,0.9987247594525,0.998177785459154,0.999420289855072,0.99879767032484,0.802339883453042,0.791115623919807,0.816618357487923,0.803570935766699,1,1,1,1,1,1,1,1
"53","jungle_chess_2pcs_endgame_lion_lion.arff.preproc.gz",1403,949,0.596513605442177,0.403486394557823,"None",0.0668327092434644,0.0237087927328202,0.0560582830594272,0.16762207655179,0.0210482976215242,0.0197574717425976,0.0196521045697247,0.0195995076624367,0.0192042507454407,0.976746317586366,0.985888154550076,0.963229184071289,0.974450569761056,0.99519590940425,0.995293340111845,0.995050960735171,0.995162282216633,0.974874783344232,0.975481698017285,0.97397716513506,0.974690647724833,0.869565027744941,0.884540416878495,0.847425229741019,0.865664172970906,0.988860441370481,0.990803762074225,0.985986633249791,0.988369469569223,0.990732244725687,0.992941789527199,0.987464216095795,0.990182310634694
"54","kc2.arff.preproc.gz",415,107,0.795019157088123,0.204980842911877,"None",0.681532147742818,0.486872777017784,0.614311901504788,0.588609112709832,0.541882352941176,0.531778385772914,0.540897400820793,0.527102599179207,0.535288645690834,0.838692307692308,0.963132530120482,0.355411255411255,0.579603252765128,0.83675641025641,0.928915662650602,0.478961038961039,0.663279921926458,0.832745421245421,0.919277108433735,0.496969696969697,0.671937018849825,0.835617216117216,0.941204819277109,0.425497835497836,0.628607768299632,0.82279304029304,0.910843373493976,0.480735930735931,0.653499014864839,0.822575091575092,0.900722891566265,0.51974025974026,0.676788878857743
"55","kc3.arff.preproc.gz",415,43,0.906113537117904,0.0938864628820961,"None",0.860436974789916,0.774470588235294,0.730756302521008,0.745235627819717,0.817445378151261,0.885495798319328,0.912235294117647,0.880890756302521,0.906403361344538,0.905054945054945,0.99566265060241,0.03,0.0841606847422188,0.896311514572384,0.981204819277108,0.0755555555555555,0.189361498409877,0.911378404204491,0.984096385542169,0.208888888888889,0.420271784519394,0.848693263258481,0.893253012048193,0.418333333333333,0.604419379003674,0.896122790253225,0.96289156626506,0.252222222222222,0.454565003340075,0.885580506450072,0.950602409638554,0.256944444444444,0.47118014987761
"56","KnuggetChase3.arff.preproc.gz",158,36,0.814432989690722,0.185567010309278,"None",0.839014778325123,0.764113300492611,0.574802955665025,0.557373282631347,0.778029556650246,0.843152709359606,0.885541871921182,0.833472906403941,0.872413793103448,0.809364372469636,0.991129032258064,0.0114285714285714,0.0302371578407382,0.802051282051282,0.95445564516129,0.133214285714286,0.287254691733306,0.807354251012146,0.942540322580645,0.214285714285714,0.40817382798615,0.789962887989204,0.884677419354839,0.373571428571429,0.555693043893507,0.802577597840756,0.909536290322581,0.333571428571429,0.530461789904458,0.755630229419703,0.859556451612903,0.299642857142857,0.476021091659343
"57","KungChi3.arff.preproc.gz",107,16,0.869918699186992,0.130081300813008,"None",0.781282051282051,0.696794871794872,0.296794871794872,0.283178662280282,0.85525641025641,0.912948717948718,0.962820512820513,0.889487179487179,0.947307692307692,0.874528205128205,0.98969696969697,0.106666666666667,0.169319481179681,0.859594871794872,0.965411255411255,0.151666666666667,0.256339176715496,0.89234358974359,0.981298701298701,0.3,0.444520792952248,0.822976923076923,0.860779220779221,0.573333333333333,0.671036917829432,0.871384615384615,0.937142857142857,0.433333333333333,0.563701467975315,0.862989743589744,0.934545454545455,0.39,0.521103950556238
"58","lowbwt.arff.preproc.gz",99,90,0.523809523809524,0.476190476190476,"None",0.353055555555556,0.261666666666667,0.296666666666667,0.304201812478215,0.301388888888889,0.286944444444445,0.297777777777778,0.272777777777778,0.286388888888889,0.836102418207681,1,0.655555555555556,0.807111090350743,0.836130867709815,0.915105263157895,0.748888888888889,0.824378702883142,0.811209103840683,0.850473684210526,0.767777777777778,0.804629035693675,0.823897581792319,0.908052631578947,0.731111111111111,0.812647208041675,0.811237553342817,0.930473684210526,0.68,0.791756297947317,0.815391180654339,0.839263157894737,0.788888888888889,0.810365793006467
"59","lungcancer_GSE31210.arff.preproc.gz",191,35,0.845132743362832,0.154867256637168,"None",0.822142857142857,0.65,0.513571428571429,0.514793124616329,0.664285714285714,0.698571428571429,0.708571428571429,0.696428571428571,0.706428571428571,0.870792270531401,0.998421052631579,0.174285714285714,0.370026606225822,0.869458937198068,0.99110661268556,0.205714285714286,0.398786138278806,0.850908212560387,0.945141700404858,0.337142857142857,0.538670839587642,0.788454106280193,0.845465587044534,0.477142857142857,0.621609057567409,0.833623188405797,0.914628879892038,0.391428571428572,0.568869697021187,0.841990338164251,0.908313090418354,0.48,0.63925274150708
"60","lymph.arff.preproc.gz",81,67,0.547297297297297,0.452702702702703,"None",0.370545073375262,0.218336827393431,0.0697554157931516,0.129029237075099,0.204171907756814,0.191844863731656,0.197805730258561,0.199301187980433,0.200041928721174,0.829853911753801,0.926102941176471,0.713846153846154,0.80915046921057,0.854069707081943,0.919779411764706,0.774725274725275,0.840899740618183,0.859877641824249,0.903529411764706,0.807692307692308,0.852109155901973,0.781225806451613,0.917205882352941,0.616373626373626,0.741312402111942,0.788162402669633,0.818455882352941,0.751648351648352,0.780454847735158,0.83314126807564,0.857647058823529,0.803956043956044,0.827130237160783
"61","mbagrade.arff.preproc.gz",32,29,0.524590163934426,0.475409836065574,"None",0.62018115942029,0.425797101449275,0.488840579710145,0.485502040816327,0.355217391304348,0.348152173913044,0.379275362318841,0.351557971014493,0.360217391304348,0.658123543123543,0.874285714285714,0.421333333333333,0.574728133507924,0.648613053613053,0.871428571428571,0.403333333333333,0.542320988162726,0.562913752913753,0.634285714285714,0.485333333333333,0.52210136182332,0.657843822843823,0.712857142857143,0.598,0.634170210233883,0.566678321678322,0.754285714285714,0.363333333333333,0.397195594484508,0.650407925407925,0.855714285714286,0.424,0.546318386566845
"62","mc2.arff.preproc.gz",109,52,0.677018633540373,0.322981366459627,"None",0.714994192799071,0.53274099883856,0.472009291521487,0.416612701252236,0.653437862950058,0.673228803716609,0.689558652729384,0.654994192799071,0.673170731707317,0.714285190615836,0.936796536796537,0.247636363636364,0.465438356532009,0.721008675464321,0.9,0.345818181818182,0.547925359030263,0.688200757575758,0.854199134199134,0.339818181818182,0.518343692216078,0.735293866080156,0.917489177489178,0.353272727272727,0.557946710710093,0.656053274682307,0.773722943722944,0.409818181818182,0.549835909749961,0.682294110459433,0.772813852813853,0.493454545454545,0.602613045126355
"63","MeanWhile1.arff.preproc.gz",226,27,0.893280632411067,0.106719367588933,"None",0.846406926406926,0.689177489177489,0.69021645021645,0.72864040525073,0.791688311688312,0.817748917748918,0.825887445887446,0.803852813852814,0.816926406926407,0.892170135746606,0.993797101449275,0.04,0.0839541312687333,0.886562292609351,0.971690821256039,0.171333333333333,0.323560754696098,0.874324585218703,0.953536231884058,0.208666666666667,0.380920410336974,0.779618702865762,0.802695652173913,0.587333333333333,0.673159277988026,0.883894720965309,0.964608695652174,0.208666666666667,0.36429014205124,0.854542081447964,0.924328502415459,0.266666666666667,0.437442115126432
"64","MegaWatt1.arff.preproc.gz",226,27,0.893280632411067,0.106719367588933,"None",0.845497835497836,0.68,0.702597402597403,0.729360413947431,0.795497835497836,0.80948051948052,0.827922077922078,0.791904761904762,0.801082251082251,0.884209049773756,0.986251207729469,0.0293333333333334,0.0671241306236609,0.883424736048266,0.964154589371981,0.206,0.38478930104081,0.872733031674208,0.952183574879227,0.207333333333333,0.373817420862436,0.776339668174962,0.800492753623188,0.575333333333333,0.658370084889755,0.883763197586727,0.958367149758454,0.261333333333333,0.431016876929709,0.863180090497738,0.936676328502415,0.246,0.441406442324294
"65","mofn-3-7-10.arff.preproc.gz",1032,292,0.779456193353474,0.220543806646526,"None",0.424558526833205,0.296318550309967,0,0.226055747761886,0.344087891126518,0.293147353361946,0.32781959575951,0.292805473020065,0.322685521440886,1,1,1,1,0.979674755069492,1,0.907790765634132,0.952399021494348,0.881615971747551,0.946813001266357,0.651344243132671,0.781626496813589,0.860047277284119,1,0.365406195207481,0.601638986168806,0.993282068808385,0.999420289855072,0.971595558153127,0.985135665841538,1,1,1,1
"66","molecular-biology_promoters.arff.preproc.gz",72,34,0.679245283018868,0.320754716981132,"None",0.782962962962963,0.646243386243387,0,0.100893883134649,0.661746031746032,0.67436507936508,0.723730158730159,0.68015873015873,0.725846560846561,0.67939393939394,1,0,0,0.6804329004329,0.983333333333333,0.0385714285714286,0.100087792029677,0.697103896103896,0.839904761904762,0.394285714285714,0.561566655263391,0.693056277056277,0.864095238095238,0.330476190476191,0.489286012035557,0.585251082251082,0.74,0.254285714285714,0.386054177792617,0.664593073593074,0.808666666666667,0.36,0.52078168289003
"67","mw1.arff.preproc.gz",372,31,0.923076923076923,0.0769230769230769,"None",0.893466666666667,0.680733333333333,0.7548,0.793460081951898,0.8257,0.822466666666667,0.819933333333333,0.800666666666667,0.806266666666667,0.919133318277627,0.993801801801802,0.0233333333333334,0.0568203239076232,0.915636555254441,0.978216216216216,0.163809523809524,0.317892581901118,0.909484266787112,0.970969369369369,0.171428571428572,0.343184816522362,0.826563911472448,0.85138018018018,0.528571428571429,0.654426942110536,0.913703778982234,0.973131531531532,0.19952380952381,0.355778601661968,0.900561352002409,0.952464864864865,0.278571428571429,0.461709638253793
"68","no2.arff.preproc.gz",251,249,0.502,0.498,"None",0.631830653266332,0.431829145728643,0.304418592964824,0.281695573409834,0.441772864321608,0.423388944723618,0.429815577889447,0.421686432160804,0.424094472361809,0.601079847984799,0.62,0.58189387755102,0.597075565788916,0.6490499649965,0.676541176470588,0.621330612244898,0.646653478346132,0.597018061806181,0.624290196078431,0.569502040816326,0.594314080498064,0.560076627662766,0.723254901960784,0.395632653061224,0.530878616652691,0.590861746174618,0.674776470588235,0.506269387755102,0.570801394666911,0.579756655665567,0.644541176470588,0.514261224489796,0.565511598659566
"69","oil_spill.arff.preproc.gz",896,41,0.95624332977588,0.0437566702241195,"None",0.653030303030303,0.499223484848485,0.368276515151515,0.35538174688057,0.677348484848485,0.694469696969697,0.70907196969697,0.677443181818182,0.703598484848485,0.965646379764027,0.998550589695841,0.246944444444444,0.474039529568629,0.96213168095521,0.996432029795158,0.213611111111111,0.417249077901578,0.966608946608947,0.995537554314091,0.335277777777778,0.555642200849945,0.574349659055541,0.565826815642458,0.761944444444445,0.645831627637705,0.951238434767847,0.979129112352576,0.343055555555556,0.549395851067548,0.961263616557734,0.982476101800124,0.498333333333333,0.68789946767822
"70","pc1_req.arff.preproc.gz",213,107,0.665625,0.334375,"None",0.394429548563612,0.20656634746922,0.843088919288646,0.859800036478599,0.296290013679891,0.400965800273598,0.419441860465116,0.390459644322845,0.402837209302326,0.695335775335775,0.950730897009967,0.186926406926407,0.415846190311646,0.694705662393162,0.943189368770764,0.20004329004329,0.42006746690564,0.5346221001221,0.465271317829457,0.672640692640693,0.555955657903266,0.663781593406594,0.997176079734219,0,0,0.677499923687424,0.912724252491694,0.209350649350649,0.421304066340875,0.671239316239316,0.874097452934662,0.267445887445887,0.471035664972845
"71","planning-relax.arff.preproc.gz",130,52,0.714285714285714,0.285714285714286,"None",0.892322880371661,0.700987224157956,0.999024390243902,0.999586206896552,0.847247386759582,0.854401858304297,0.873600464576074,0.826051103368177,0.85205574912892,0.714984984984985,0.999230769230769,0.004,0.0126491106406735,0.686771771771772,0.929230769230769,0.0807272727272727,0.218900816770127,0.656036036036036,0.859230769230769,0.149636363636364,0.322872580875219,0.62527027027027,0.854615384615385,0.052,0.138961417718783,0.712747747747748,0.997692307692308,0,0,0.597057057057057,0.755384615384615,0.202727272727273,0.360138773937681
"72","pm10.arff.preproc.gz",254,246,0.508,0.492,"None",0.650098932974205,0.444807831762146,0.518282917227805,0.522747910299439,0.480085983632031,0.468497358334197,0.473377188438827,0.460670775924583,0.466056148347664,0.550393879387939,0.636572549019608,0.461559183673469,0.537758498273277,0.622428922892289,0.657976470588235,0.585902040816326,0.618099869985059,0.567622802280228,0.619733333333333,0.513942857142857,0.561536952315865,0.533537313731373,0.688564705882353,0.373542857142857,0.501921566630013,0.52231097109711,0.803074509803922,0.232424489795918,0.352094243456892,0.528355295529553,0.606423529411765,0.447812244897959,0.4990626890437
"73","postoperative-patient-data.arff.preproc.gz",64,24,0.727272727272727,0.272727272727273,"None",0.961578947368421,0.85521052631579,0.918736842105263,0.922373015873016,0.941736842105263,0.948947368421053,0.953105263157895,0.906105263157895,0.906105263157895,0.727777777777778,1,0,0,0.694444444444444,0.952820512820513,0.004,0.00822753351207442,0.626111111111111,0.849487179487179,0.03,0.0572639623870068,0.652083333333333,0.885,0.028,0.0579095417457503,0.714027777777778,0.981153846153846,0,0,0.625277777777778,0.793846153846154,0.174,0.277224432498134
"74","prnn_fglass.arff.preproc.gz",138,76,0.644859813084112,0.355140186915888,"None",0.474677595628415,0.314513661202186,0.827699453551913,0.844734450124399,0.323699453551913,0.313852459016393,0.323393442622951,0.311901639344262,0.316169398907104,0.76582955803886,0.876243386243386,0.56625,0.697484190611444,0.838193899124132,0.928412698412698,0.674916666666667,0.788404422760577,0.784301318836203,0.857592592592593,0.652083333333333,0.742656572057353,0.593512030605054,0.422804232804233,0.903833333333333,0.613063420731563,0.757876774388402,0.850132275132275,0.590333333333333,0.700197158087988,0.699265579381858,0.782804232804233,0.548416666666667,0.645672377213173
